24454314	12032023	084743
24455131	12032023	084658
00042936	12032023	084647
00042936	12032023	084644
00043991	12032023	084634
24444977	12032023	084624
11102261	12032023	084622
90000011	12032023	084507
90000011	12032023	084504
00038907	12032023	084409
00036602	12032023	084421
00036602	12032023	084418
00036602	12032023	084415
00042475	12032023	084412
00038907	12032023	084412
00031414	12032023	084344
00040696	12032023	084317
00000015	12032023	084209
00033640	12032023	084239
01051659	12032023	084212
00040700	12032023	084132
24454407	12032023	084008
05234337	12032023	084053
00038608	12032023	084041
24454407	12032023	084000
00044610	12032023	083956
05234337	12032023	083938
05234337	12032023	083933
05234337	12032023	083930
00040857	12032023	083917
00044781	12032023	083901
00040857	12032023	083759
00037984	12032023	083734
00037984	12032023	083732
24454997	12032023	083527
24453831	12032023	083502
24453831	12032023	083459
24453831	12032023	083456
24453831	12032023	083453
02241268	12032023	083342
12712808	12032023	083303
00036297	12032023	083209
00044609	12032023	083206
01007969	12032023	083202
00044888	12032023	083212
23737241	12032023	083153
00032219	12032023	083129
00000443	12032023	083041
03831639	12032023	083019
24455001	12032023	083015
24455001	12032023	083014
24455001	12032023	083013
24455001	12032023	083001
90000010	12032023	080336
24454339	12032023	082909
24454339	12032023	082908
24454339	12032023	082906
24454339	12032023	082905
24454997	12032023	082947
24455001	12032023	082942
07862895	12032023	082940
07862895	12032023	082938
24455001	12032023	082934
00044169	12032023	082929
24454339	12032023	082922
24454339	12032023	082921
24455001	12032023	082902
24454339	12032023	082919
24454339	12032023	082916
24454339	12032023	082911
24454339	12032023	082910
24454339	12032023	082910
24455001	12032023	082855
24455159	12032023	082848
00044782	12032023	082845
00044782	12032023	082842
03827880	12032023	082838
03827880	12032023	082835
21305146	12032023	082833
21305146	12032023	082830
21305146	12032023	082827
03831639	12032023	082824
09800431	12032023	082823
09800431	12032023	082820
09800431	12032023	082818
24454915	12032023	082814
24454407	12032023	082709
24454915	12032023	082709
11462361	12032023	082746
11462361	12032023	082742
24454339	12032023	082732
00033925	12032023	082702
00034498	12032023	082609
09762619	12032023	082607
00310447	12032023	082654
07901105	12032023	082652
00310447	12032023	082651
09762619	12032023	082605
00040889	12032023	082643
00040889	12032023	082641
23659030	12032023	082634
23659030	12032023	082631
06533019	12032023	082620
00034498	12032023	082613
24454909	12032023	082612
07901105	12032023	082508
07901105	12032023	082506
24453669	12032023	082548
24453669	12032023	082546
90000007	12032023	082535
03834781	12032023	082503
24454407	12032023	082529
24454407	12032023	082526
00310447	12032023	082524
00029137	12032023	082522
00000198	12032023	082522
00000198	12032023	082519
00039389	12032023	082516
00039389	12032023	082514
24454909	12032023	082511
03834781	12032023	082501
01039135	12032023	082458
01039135	12032023	082456
00045358	12032023	082452
00045254	12032023	082450
19758748	12032023	082430
24454339	12032023	082339
24454339	12032023	082336
00038520	12032023	082303
24454997	12032023	082325
00038520	12032023	082301
24454997	12032023	082247
04052054	12032023	082217
24455001	12032023	082213
24455001	12032023	082211
04052054	12032023	082108
24454997	12032023	082149
19758748	12032023	082144
19758748	12032023	082141
00033078	12032023	082136
00029410	12032023	082133
00042482	12032023	082129
07915267	12032023	082126
00035519	12032023	082121
00044783	12032023	082115
01028457	12032023	082042
90000001	12032023	080249
90000001	12032023	080246
00043329	12032023	081955
00030060	12032023	081848
11113116	12032023	081835
11440760	12032023	081827
00045254	12032023	081650
00045254	12032023	081647
00041264	12032023	081627
02246568	12032023	081624
02246568	12032023	081621
00034159	12032023	081400
00034159	12032023	081357
00029139	12032023	081354
00043980	12032023	081351
07851934	12032023	081002
00029138	12032023	080105
07035966	12032023	080126
08205419	12032023	080123
12631832	12032023	080009
06329293	12032023	080002
24512073	12032023	070748
24512073	12032023	070745
14130175	12032023	075906
06329293	12032023	075956
12147375	12032023	075954
06329293	12032023	075953
23805407	12032023	075946
23843992	12032023	075946
13907699	12032023	075942
16728761	12032023	075903
21922767	12032023	075929
21922767	12032023	075925
00042069	12032023	075924
20132822	12032023	075912
07845906	12032023	075912
00453076	12032023	075901
25219256	12032023	075808
03834807	12032023	075808
06446239	12032023	075807
02643062	12032023	075858
18103813	12032023	075856
00453076	12032023	075853
11555361	12032023	075850
00453076	12032023	075805
08211918	12032023	075805
07851924	12032023	075849
00453076	12032023	075849
00041994	12032023	075840
12806355	12032023	075839
06446928	12032023	075838
00043551	12032023	075837
00041968	12032023	075836
11462896	12032023	075834
23726634	12032023	075832
00453076	12032023	075831
11134817	12032023	075831
15729216	12032023	075830
10743604	12032023	075827
00043720	12032023	075827
24659740	12032023	075824
20337322	12032023	075824
23642511	12032023	075821
06502391	12032023	075820
11541074	12032023	075819
00041766	12032023	075819
08213393	12032023	075816
12458210	12032023	075816
20307812	12032023	075812
12617341	12032023	075811
10219709	12032023	075801
23837107	12032023	075708
12509500	12032023	075707
23826768	12032023	075758
18928004	12032023	075757
10748890	12032023	075757
00453076	12032023	075754
24210827	12032023	075752
00453076	12032023	075751
07749945	12032023	075705
13927881	12032023	075705
00043727	12032023	075747
10755016	12032023	075747
20231447	12032023	075745
12506171	12032023	075741
20260482	12032023	075741
21919353	12032023	075738
08204221	12032023	075736
00042327	12032023	075736
00043943	12032023	075734
01028879	12032023	075732
20149322	12032023	075732
24505651	12032023	075730
10735707	12032023	075703
01022339	12032023	075703
23713426	12032023	075703
24340264	12032023	075729
07859244	12032023	075729
18509376	12032023	075727
00041875	12032023	075727
11609646	12032023	075724
07859244	12032023	075724
24460644	12032023	075724
06510103	12032023	075723
01030746	12032023	075722
14908556	12032023	075719
14857702	12032023	075718
14851469	12032023	075717
01021831	12032023	075717
08254421	12032023	075716
01232709	12032023	075714
13150382	12032023	075713
11809935	12032023	075713
08144333	12032023	075712
23837107	12032023	075711
02243241	12032023	075701
23733408	12032023	075701
00041842	12032023	075700
23822169	12032023	075608
00042829	12032023	075658
24662825	12032023	075658
12628191	12032023	075656
24444164	12032023	075656
14142896	12032023	075654
14902473	12032023	075654
00041508	12032023	075652
14849271	12032023	075651
25315628	12032023	075651
09764253	12032023	075605
00042552	12032023	075649
23734313	12032023	075648
01260623	12032023	075646
12636238	12032023	075645
08944759	12032023	075643
01021878	12032023	075643
25556464	12032023	075642
24431905	12032023	075640
06521781	12032023	075604
01247942	12032023	075637
25235805	12032023	075635
10752633	12032023	075634
00043092	12032023	075632
18134146	12032023	075603
08222638	12032023	075629
06329878	12032023	075625
06533464	12032023	075624
00041823	12032023	075624
10728760	12032023	075623
18845622	12032023	075621
10728760	12032023	075620
11902641	12032023	075602
11539396	12032023	075618
12615822	12032023	075618
00043578	12032023	075616
06449322	12032023	075614
00032821	12032023	075610
15729212	12032023	075600
20321036	12032023	075507
11540546	12032023	075559
11609501	12032023	075558
15726880	12032023	075557
00043954	12032023	075555
24426996	12032023	075554
24444983	12032023	075551
20309052	12032023	075550
16741234	12032023	075543
00043250	12032023	075541
20025385	12032023	075504
06449626	12032023	075535
23707141	12032023	075530
18540785	12032023	075503
21964853	12032023	075528
19817418	12032023	075528
12743971	12032023	075526
02242844	12032023	075526
08208474	12032023	075523
18532617	12032023	075520
01259170	12032023	075520
00043075	12032023	075517
03813553	12032023	075515
00013603	12032023	075512
21931460	12032023	075511
12437450	12032023	075510
02245160	12032023	075500
23828219	12032023	075500
13908454	12032023	075408
14832411	12032023	075406
11527434	12032023	075458
11430248	12032023	075458
08210998	12032023	075457
12616076	12032023	075456
02243628	12032023	075456
07908916	12032023	075455
08211029	12032023	075452
00042213	12032023	075451
00043648	12032023	075449
18104329	12032023	075449
03830309	12032023	075449
10735066	12032023	075447
06454770	12032023	075446
03830309	12032023	075446
20319888	12032023	075444
06454770	12032023	075444
24442501	12032023	075443
08211039	12032023	075404
14130154	12032023	075438
14945564	12032023	075438
10745776	12032023	075435
12626191	12032023	075433
21908817	12032023	075432
00041810	12032023	075430
25102958	12032023	075430
06513909	12032023	075403
24601325	12032023	075428
00027534	12032023	075425
00041990	12032023	075423
13931525	12032023	075422
11102295	12032023	075402
08211918	12032023	075419
12617909	12032023	075417
24805644	12032023	075414
00042340	12032023	075401
23918404	12032023	075401
00042847	12032023	075308
13142719	12032023	075307
12446333	12032023	075359
11806165	12032023	075358
23747336	12032023	075356
01047226	12032023	075354
08129198	12032023	075354
23747336	12032023	075354
12809169	12032023	075352
21945922	12032023	075350
12502761	12032023	075305
07716463	12032023	075348
00042417	12032023	075340
23705539	12032023	075334
16016286	12032023	075303
00041647	12032023	075323
00041825	12032023	075302
23701767	12032023	075319
11558286	12032023	075318
07050996	12032023	075316
11545521	12032023	075315
00042781	12032023	075313
00043371	12032023	075312
08006801	12032023	075310
24643279	12032023	075301
00043482	12032023	075300
00042051	12032023	075208
25101687	12032023	075208
00041564	12032023	075258
00042924	12032023	075257
23919661	12032023	075255
14914257	12032023	075255
11609487	12032023	075252
00045001	12032023	075249
06505589	12032023	075247
02839938	12032023	075246
24217558	12032023	075241
24507572	12032023	075204
12631904	12032023	075232
14839143	12032023	075230
00005476	12032023	075223
16001921	12032023	075222
00043546	12032023	075220
08328260	12032023	075220
00042106	12032023	075202
08907712	12032023	075217
00037110	12032023	075216
23860631	12032023	075215
23957911	12032023	075212
03805668	12032023	075211
20717529	12032023	075211
15704788	12032023	075201
23751252	12032023	075201
10735672	12032023	075200
25119988	12032023	075109
07051691	12032023	075108
00043142	12032023	075108
08223015	12032023	075106
08214295	12032023	075158
07026530	12032023	075158
24318882	12032023	075155
01052061	12032023	075153
16318419	12032023	075150
00042789	12032023	075147
07045232	12032023	075141
00041955	12032023	075104
01041376	12032023	075139
00043379	12032023	075139
06513328	12032023	075136
14901671	12032023	075133
15852186	12032023	075103
23731784	12032023	075129
03822841	12032023	075128
07851934	12032023	075127
12632915	12032023	075125
07850092	12032023	075124
00042055	12032023	075119
14833137	12032023	075116
23902866	12032023	075114
00043501	12032023	075110
11600775	12032023	075101
03808916	12032023	075009
22005316	12032023	075059
24460831	12032023	075055
10729095	12032023	075054
24215226	12032023	075004
08959236	12032023	075039
13064458	12032023	075035
14901741	12032023	075034
13064458	12032023	075031
14900815	12032023	075025
00041873	12032023	075019
01249972	12032023	075017
13108813	12032023	074908
19710853	12032023	074907
12444550	12032023	074958
24509827	12032023	074952
13912444	12032023	074949
13912444	12032023	074946
24659736	12032023	074942
07855515	12032023	074941
19710853	12032023	074904
07046308	12032023	074938
00041951	12032023	074922
13108813	12032023	074912
19710853	12032023	074911
00037388	12032023	074900
14141230	12032023	074807
23865346	12032023	074851
00043143	12032023	074847
14912092	12032023	074844
25225459	12032023	074843
13131822	12032023	074842
00027463	12032023	074804
11545525	12032023	074831
00041839	12032023	074803
13600388	12032023	074829
23800726	12032023	074801
00027463	12032023	074801
14114872	12032023	074707
11555833	12032023	074756
24426901	12032023	074754
14916340	12032023	074704
20319609	12032023	074736
13916822	12032023	074702
12618543	12032023	074719
12735110	12032023	074711
02245503	12032023	074652
01045221	12032023	074647
02233198	12032023	074641
18208558	12032023	074641
11554637	12032023	074639
24426971	12032023	074630
23833727	12032023	074627
16736490	12032023	074622
11046794	12032023	074619
18132593	12032023	074612
23839379	12032023	074508
25119901	12032023	074558
00043369	12032023	074552
00043373	12032023	074551
23839379	12032023	074504
13862809	12032023	074538
13862809	12032023	074535
18135184	12032023	074502
18135184	12032023	074459
14863730	12032023	074450
00043402	12032023	074447
23719915	12032023	074442
08938940	12032023	074439
13013468	12032023	074436
07501016	12032023	074429
18129182	12032023	074420
12620701	12032023	074402
12733608	12032023	074341
07722468	12032023	074338
02639965	12032023	074322
02639965	12032023	074319
14127343	12032023	074255
24454997	12032023	074214
14018428	12032023	074138
00041798	12032023	074129
19802656	12032023	074110
10744108	12032023	073939
24454997	12032023	073846
06340626	12032023	073835
06340626	12032023	073832
14835474	12032023	073759
14835474	12032023	073758
12721069	12032023	073619
24312676	12032023	073531
24312676	12032023	073528
12751762	12032023	073527
00041999	12032023	073430
06530771	12032023	073330
06530771	12032023	073254
14044279	12032023	073130
14044279	12032023	073125
03830979	12032023	072718
00045254	12032023	071330
00043937	12032023	071041
00043937	12032023	071038
07716395	12032023	070139
00000015	12032023	070039
24455104	12032023	060757
24455104	12032023	060754
24455104	12032023	060751
00045350	12032023	064619
14861692	12032023	061952
14861692	12032023	061950
24455104	12032023	061617
14129780	12032023	061341
24455117	12032023	061103
24455117	12032023	061100
24455117	12032023	061057
24455104	12032023	061051
18102080	12032023	060154
18102080	12032023	060152
12627244	12032023	060144
12627244	12032023	060141
02254427	12032023	060123
12617658	12032023	060027
12617658	12032023	060022
12617658	12032023	060019
03827869	12032023	060017
25135706	12032023	060012
02232840	12032023	055741
02232840	12032023	055740
11605400	12032023	055723
14849253	12032023	055609
14849253	12032023	055608
00043860	12032023	055631
20121352	12032023	055603
00043860	12032023	055627
23827143	12032023	055622
23827143	12032023	055618
23901710	12032023	055616
23901710	12032023	055612
20121352	12032023	055600
20263567	12032023	055549
20263567	12032023	055546
12611086	12032023	055543
14115059	12032023	055503
06519670	12032023	055520
23715500	12032023	055515
23715500	12032023	055512
23851525	12032023	055458
23851525	12032023	055455
25105751	12032023	055453
07050385	12032023	055451
07050385	12032023	055450
11534436	12032023	055443
05357627	12032023	055404
20062249	12032023	055436
20062249	12032023	055433
09820608	12032023	055430
09820608	12032023	055427
00043629	12032023	055424
00043629	12032023	055420
25257257	12032023	055400
25257257	12032023	055357
14863968	12032023	055352
25219284	12032023	055349
25233570	12032023	055345
25101813	12032023	055342
25101813	12032023	055340
24460674	12032023	055304
01237084	12032023	055337
01237084	12032023	055335
25235734	12032023	055332
25101818	12032023	055326
25101818	12032023	055323
25101812	12032023	055319
25101812	12032023	055316
14833206	12032023	055206
23737675	12032023	055251
23737675	12032023	055250
25257377	12032023	055246
25257377	12032023	055243
06449367	12032023	055239
06449367	12032023	055237
25234293	12032023	055232
25234293	12032023	055228
00043614	12032023	055223
00043614	12032023	055221
25101820	12032023	055219
25101820	12032023	055216
25249691	12032023	055108
25249691	12032023	055106
07037858	12032023	055151
07037858	12032023	055148
11538606	12032023	055142
11538606	12032023	055137
00003394	12032023	055133
00003394	12032023	055131
00042939	12032023	055127
00042939	12032023	055124
23752952	12032023	055121
23752952	12032023	055116
00042939	12032023	055114
14926487	12032023	055009
14926487	12032023	055006
19806409	12032023	055049
19806409	12032023	055046
03830993	12032023	055042
03830993	12032023	055039
11562202	12032023	055033
11562202	12032023	055030
24608143	12032023	054948
24608143	12032023	054945
24608143	12032023	054941
24608143	12032023	054938
11439138	12032023	054902
09015902	12032023	054912
00043628	12032023	054808
11439138	12032023	054854
00043628	12032023	054803
07046307	12032023	054818
25259513	12032023	054707
00043628	12032023	054758
18511883	12032023	054753
23848043	12032023	054739
03805639	12032023	054736
14835471	12032023	054726
14835471	12032023	054723
03827479	12032023	054716
03827479	12032023	054715
25259513	12032023	054711
25119978	12032023	054653
25119978	12032023	054648
25119978	12032023	054647
25255874	12032023	054638
25255874	12032023	054635
00043611	12032023	054559
00043611	12032023	054553
06538767	12032023	054546
06538767	12032023	054542
20300897	12032023	054408
20300897	12032023	054406
08151250	12032023	054457
08151250	12032023	054455
20300897	12032023	054405
20300897	12032023	054405
08321656	12032023	054430
25255122	12032023	054423
00043861	12032023	054400
00043861	12032023	054357
07454046	12032023	054353
07454046	12032023	054350
12444616	12032023	054226
12444616	12032023	054223
07050160	12032023	054149
07050160	12032023	054147
22002767	12032023	053912
14114868	12032023	053830
14114868	12032023	053828
00030094	12032023	053717
00030094	12032023	053715
00030094	12032023	053715
00043981	12032023	230821
09015967	12032023	235908
00043643	12032023	235958
07025250	12032023	235956
00043923	12032023	235952
24608141	12032023	235950
23704632	12032023	235905
24462516	12032023	235947
00042912	12032023	235944
00045012	12032023	235942
08905321	12032023	235940
00043351	12032023	235937
14861733	12032023	235935
14850333	12032023	235933
13056169	12032023	235903
00043350	12032023	235929
14134985	12032023	235925
06513806	12032023	235923
06510123	12032023	235921
07758721	12032023	235918
07758721	12032023	235915
09015967	12032023	235912
08905421	12032023	235901
21931329	12032023	235809
08905421	12032023	235858
25112108	12032023	235854
23929841	12032023	235851
21931329	12032023	235805
20309645	12032023	235849
03806113	12032023	235846
07035877	12032023	235844
07035877	12032023	235842
14865405	12032023	235804
03806113	12032023	235836
06446733	12032023	235834
02251616	12032023	235832
24340298	12032023	235831
14865405	12032023	235803
02251616	12032023	235829
23807799	12032023	235827
13019621	12032023	235824
13019621	12032023	235821
03828885	12032023	235819
08231567	12032023	235815
08231567	12032023	235812
00043718	12032023	235741
00043718	12032023	235730
09015825	12032023	235518
09015825	12032023	235515
24455104	12032023	235210
00038520	12032023	230508
00038520	12032023	230506
24454926	12032023	230500
24454926	12032023	230436
24454926	12032023	230335
24454915	12032023	230333
00037388	12032023	231225
00037388	12032023	231223
24454926	12032023	230119
24454926	12032023	230117
24455117	12032023	220705
24454515	12032023	220731
00033337	12032023	225931
00033337	12032023	225931
00033337	12032023	225843
24455117	12032023	225028
00033337	12032023	224951
24454915	12032023	224538
24444977	12032023	220409
24455117	12032023	220403
24444977	12032023	220415
24444977	12032023	220412
24454915	12032023	223448
24454339	12032023	223420
24454339	12032023	223417
24454926	12032023	223353
24444977	12032023	222928
24455001	12032023	220220
24455001	12032023	220217
23839379	12032023	210952
10735672	12032023	210927
00041875	12032023	215948
00041875	12032023	215944
10755016	12032023	215733
10752633	12032023	215546
00041647	12032023	215544
11541074	12032023	215541
11541074	12032023	215538
00041647	12032023	215536
06521781	12032023	215534
06521781	12032023	215530
24454997	12032023	215528
24454997	12032023	215525
01041376	12032023	215447
12446333	12032023	215444
07749945	12032023	215441
11540546	12032023	215436
00042051	12032023	215434
11555833	12032023	215431
24805644	12032023	215429
24318882	12032023	215417
07908916	12032023	215415
11545521	12032023	215401
07850092	12032023	215309
02839938	12032023	215359
14857702	12032023	215357
24505651	12032023	215354
00042327	12032023	215345
00042327	12032023	215342
12735110	12032023	215340
12502761	12032023	215304
08006801	12032023	215336
00042106	12032023	215326
13142719	12032023	215323
06513328	12032023	215318
20319609	12032023	215315
11609646	12032023	215313
24659736	12032023	215311
12502761	12032023	215301
25556464	12032023	215245
13013468	12032023	215240
24454997	12032023	215231
24454997	12032023	215230
24454926	12032023	215125
12444550	12032023	215113
16016286	12032023	215009
24215226	12032023	210545
06340626	12032023	210527
06340626	12032023	210524
15852186	12032023	214954
00043546	12032023	214640
14945564	12032023	214610
06454770	12032023	214535
06454770	12032023	214532
06530771	12032023	214446
06530771	12032023	214436
24454997	12032023	214328
24455117	12032023	214124
24455117	12032023	214024
24454997	12032023	213249
24454997	12032023	213248
24453669	12032023	213234
24455001	12032023	213155
24455001	12032023	213153
24455001	12032023	213022
23826768	12032023	210309
03813553	12032023	210307
00043551	12032023	210359
13916822	12032023	210357
19710853	12032023	210305
24431905	12032023	210343
24460831	12032023	210304
24509827	12032023	210339
08208474	12032023	210336
23837107	12032023	210336
07050996	12032023	210333
23837107	12032023	210333
24444983	12032023	210330
18134146	12032023	210327
00041823	12032023	210325
19710853	12032023	210322
01249972	12032023	210321
00043578	12032023	210302
19710853	12032023	210319
14916340	12032023	210318
19710853	12032023	210315
00043369	12032023	210314
19710853	12032023	210312
24426971	12032023	210311
08205419	12032023	210310
24455001	12032023	212923
24455001	12032023	212921
24455001	12032023	212709
24453669	12032023	212728
24455001	12032023	212724
24454997	12032023	212351
24454997	12032023	212350
12631904	12032023	212258
14130154	12032023	210208
15726880	12032023	210206
09764253	12032023	210259
01238632	12032023	210257
24340264	12032023	210256
00043720	12032023	210253
08211039	12032023	210250
25119901	12032023	210247
24442501	12032023	210245
24460644	12032023	210242
11527434	12032023	210240
16001921	12032023	210204
25102958	12032023	210204
12437450	12032023	210237
01232709	12032023	210235
24426996	12032023	210234
11555361	12032023	210232
12458210	12032023	210230
07059581	12032023	210230
14142896	12032023	210227
24217558	12032023	210225
00042829	12032023	210223
24444164	12032023	210221
01045221	12032023	210202
23957911	12032023	210219
15729212	12032023	210216
00027534	12032023	210214
14851469	12032023	210211
24455001	12032023	211945
12935963	12032023	211528
09807354	12032023	211526
09807354	12032023	211520
09807354	12032023	211518
00031184	12032023	211258
01028457	12032023	211041
01028457	12032023	211038
16318419	12032023	210109
14114872	12032023	210108
02245503	12032023	210106
12616076	12032023	210106
14141230	12032023	210159
10728760	12032023	210159
01259170	12032023	210157
03822841	12032023	210155
00043954	12032023	210152
23719915	12032023	210150
24659740	12032023	210150
14114872	12032023	210105
07851924	12032023	210149
06502391	12032023	210148
24643279	12032023	210146
11134817	12032023	210146
01021878	12032023	210143
10735707	12032023	210142
02243628	12032023	210141
10743604	12032023	210140
25219256	12032023	210138
12615822	12032023	210137
02242844	12032023	210135
12620701	12032023	210133
01022339	12032023	210133
00041842	12032023	210133
06505589	12032023	210130
08222638	12032023	210130
01021831	12032023	210103
00032821	12032023	210103
11609501	12032023	210128
00043371	12032023	210128
13912444	12032023	210125
02643062	12032023	210124
11430248	12032023	210123
01030746	12032023	210121
08204221	12032023	210121
18509376	12032023	210119
06449322	12032023	210118
00041994	12032023	210117
07051691	12032023	210116
00041810	12032023	210115
06329878	12032023	210114
07501016	12032023	210113
06510103	12032023	210111
14901741	12032023	210111
14863835	12032023	210101
00041951	12032023	210101
15704788	12032023	210009
06446928	12032023	210007
14018428	12032023	210058
01247942	12032023	210057
11902641	12032023	210057
25315628	12032023	210055
12721069	12032023	210054
11102295	12032023	210052
18103813	12032023	210052
00037165	12032023	210051
13931525	12032023	210050
00043943	12032023	210005
02245160	12032023	210049
00043727	12032023	210048
12617341	12032023	210047
06533464	12032023	210046
01047226	12032023	210045
06446239	12032023	210044
06449626	12032023	210044
12626191	12032023	210043
03808916	12032023	210042
02639965	12032023	210040
00042552	12032023	210040
01028457	12032023	210038
14908556	12032023	210038
02639965	12032023	210037
08328260	12032023	210035
00043250	12032023	210034
06446239	12032023	210033
18540785	12032023	210030
20321036	12032023	210027
16741234	12032023	210025
23726634	12032023	210025
08211918	12032023	210022
00043379	12032023	210002
08211918	12032023	210019
25101687	12032023	210016
20717529	12032023	210016
00043092	12032023	210014
24601325	12032023	210012
06446928	12032023	210001
24454915	12032023	200952
00042847	12032023	200829
12733608	12032023	200812
00041386	12032023	200750
24454915	12032023	200733
00042069	12032023	200611
00042055	12032023	205909
00041564	12032023	205959
25235805	12032023	205957
00043379	12032023	205957
23860631	12032023	205955
00041968	12032023	205953
06513909	12032023	205952
00043648	12032023	205951
23828219	12032023	205951
12751762	12032023	205949
23701767	12032023	205949
21919353	12032023	205947
00037110	12032023	205946
14914257	12032023	205945
20132822	12032023	205943
07027065	12032023	205941
07046308	12032023	205938
07026530	12032023	205936
02233198	12032023	205935
